"Date","Price","Open","High","Low","Vol.","Change %"
"08/04/2015","524.48","534.77","535.24","521.38","9.10M","-2.01%"
"08/03/2015","535.24","534.77","541.72","530.28","7.96M","0.18%"
"07/31/2015","534.30","535.04","536.43","525.84","7.93M","0.66%"
"07/30/2015","530.80","540.73","540.73","524.85","11.96M","-1.42%"
"07/29/2015","538.44","532.79","541.72","528.32","7.07M","2.12%"
"07/28/2015","527.26","530.06","533.78","522.99","8.48M","-0.23%"
"07/27/2015","528.47","539.19","539.71","526.07","6.75M","-2.05%"
"07/24/2015","539.53","543.48","548.89","537.30","4.48M","-0.95%"
"07/23/2015","544.69","547.65","554.12","540.73","7.71M","-0.47%"
"07/22/2015","547.25","548.17","551.64","534.10","12.67M","-0.85%"
"07/21/2015","551.96","513.44","569.99","513.44","38.31M","11.13%"
"07/20/2015","496.70","496.77","501.44","489.83","4.38M","-0.06%"
"07/17/2015","497.00","491.61","498.31","490.67","3.45M","1.29%"
"07/16/2015","490.65","489.98","491.86","485.91","3.47M","0.51%"
"07/15/2015","488.14","481.20","489.11","480.20","4.13M","1.31%"
"07/14/2015","481.82","473.75","482.93","469.04","5.37M","2.22%"
"07/13/2015","471.35","466.81","473.75","463.36","6.53M","1.35%"
"07/10/2015","465.07","470.33","472.32","462.67","7.41M","-0.05%"
"07/09/2015","465.32","474.99","479.21","463.36","8.59M","-2.04%"
"07/08/2015","474.99","485.66","485.66","473.66","7.02M","-2.35%"
"07/07/2015","486.40","488.64","491.12","485.66","3.50M","-0.28%"
"07/06/2015","487.79","488.64","490.13","483.68","4.31M","-0.71%"
"07/03/2015","491.27","490.13","492.61","487.15","2.70M","0.23%"
"07/02/2015","490.13","495.58","496.77","488.66","4.01M","-0.94%"
"07/01/2015","494.79","490.62","498.56","489.13","6.88M","1.33%"
"06/30/2015","488.31","491.12","492.83","486.16","6.21M","-0.59%"
"06/29/2015","491.19","489.63","495.83","487.40","5.69M","-1.50%"
"06/26/2015","498.68","495.58","501.83","495.14","5.32M","1.49%"
"06/25/2015","491.34","495.68","497.81","489.95","7.12M","-0.47%"
"06/24/2015","493.65","503.52","503.52","491.71","7.07M","-0.53%"
"06/23/2015","496.28","508.48","509.67","495.16","6.95M","-2.29%"
"06/22/2015","507.91","498.51","510.34","494.59","5.71M","2.86%"
"06/19/2015","493.77","501.19","501.24","492.66","6.67M","-0.66%"
"06/18/2015","497.05","498.86","500.02","493.99","3.47M","0.63%"
"06/17/2015","493.94","501.53","506.50","492.21","6.41M","-0.37%"
"06/16/2015","495.76","493.28","497.57","488.64","5.22M","0.90%"
"06/15/2015","491.34","484.64","495.48","480.20","5.24M","0.30%"
"06/12/2015","489.89","497.32","502.42","485.04","9.85M","-1.13%"
"06/11/2015","495.50","505.00","507.18","494.85","9.23M","-1.42%"
"06/10/2015","502.65","493.60","505.84","492.36","6.39M","1.73%"
"06/09/2015","494.12","497.01","497.98","491.86","7.56M","-0.40%"
"06/08/2015","496.09","501.04","502.19","492.85","6.14M","-0.58%"
"06/05/2015","498.97","503.52","506.99","498.10","6.13M","-0.81%"
"06/04/2015","503.04","503.52","509.72","499.20","7.49M","0.36%"
"06/03/2015","501.26","500.59","505.86","498.06","5.50M","0.61%"
"06/02/2015","498.22","508.01","509.74","497.32","4.67M","-1.91%"
"06/01/2015","507.93","504.21","511.95","501.84","5.72M","1.22%"
"05/29/2015","501.82","497.28","510.08","496.33","18.99M","0.32%"
"05/28/2015","500.20","489.93","504.02","489.93","10.98M","2.45%"
"05/27/2015","488.26","497.81","498.31","484.92","8.45M","-1.93%"
"05/26/2015","497.89","501.04","503.88","496.61","3.97M","-0.47%"
"05/25/2015","500.25","508.60","510.10","497.83","4.68M","-1.45%"
"05/22/2015","507.60","506.99","508.86","503.54","6.89M","-0.10%"
"05/21/2015","508.10","508.21","511.43","505.32","10.06M","0.06%"
"05/20/2015","507.81","506.00","508.98","504.41","5.88M","1.23%"
"05/19/2015","501.62","492.93","504.93","492.61","10.27M","1.47%"
"05/18/2015","494.35","488.64","495.81","486.55","6.47M","1.59%"
"05/15/2015","486.59","479.96","487.79","479.29","5.19M","1.39%"
"05/14/2015","479.91","486.16","486.35","473.26","6.23M","-1.12%"
"05/13/2015","485.34","484.11","487.37","478.34","7.10M","0.49%"
"05/12/2015","482.96","494.50","494.74","481.69","8.28M","-2.33%"
"05/11/2015","494.50","487.40","496.08","484.22","4.79M","1.82%"
"05/08/2015","485.65","485.66","488.03","482.50","5.78M","0.72%"
"05/07/2015","482.19","476.73","487.92","473.75","6.78M","1.14%"
"05/06/2015","476.74","489.88","489.88","475.07","10.51M","-2.07%"
"05/05/2015","486.84","496.08","497.00","484.18","9.41M","-1.52%"
"05/04/2015","494.37","486.03","496.08","483.65","13.36M","2.62%"
"04/30/2015","481.75","486.16","487.40","479.29","13.13M","-0.96%"
"04/29/2015","486.44","486.38","489.13","480.69","8.29M","0.01%"
"04/28/2015","486.38","491.61","491.61","484.17","10.39M","-1.20%"
"04/27/2015","492.27","496.08","496.57","483.20","19.82M","-0.53%"
"04/24/2015","494.89","529.79","533.33","491.12","43.57M","-5.98%"
"04/23/2015","526.34","532.96","533.28","523.86","11.89M","-0.73%"
"04/22/2015","530.23","533.54","534.52","520.37","12.35M","-0.23%"
"04/21/2015","531.45","532.79","534.55","525.87","8.88M","0.49%"
"04/20/2015","528.86","539.73","540.73","524.64","12.83M","-2.16%"
"04/17/2015","540.54","540.74","544.43","534.14","6.45M","-0.70%"
"04/16/2015","544.36","551.14","553.38","535.89","9.01M","-0.86%"
"04/15/2015","549.08","554.74","556.85","544.46","6.24M","-1.12%"
"04/13/2015","555.31","555.11","556.60","549.68","4.87M","0.22%"
"04/10/2015","554.11","548.22","555.11","548.22","7.12M","0.86%"
"04/09/2015","549.41","548.51","550.37","541.82","10.58M","0.66%"
"04/08/2015","545.82","541.35","546.90","539.00","10.19M","1.90%"
"04/07/2015","535.64","539.48","541.42","530.31","8.54M","-0.86%"
"04/06/2015","540.28","540.48","541.89","535.86","7.74M","0.20%"
"04/01/2015","539.22","545.41","545.56","535.19","6.74M","-2.00%"
"03/31/2015","550.24","556.85","563.95","546.76","8.02M","-0.43%"
"03/30/2015","552.63","547.07","555.61","544.42","4.62M","1.17%"
"03/27/2015","546.22","536.76","551.81","536.51","10.07M","2.60%"
"03/26/2015","532.38","547.67","549.38","528.82","15.74M","-3.28%"
"03/25/2015","550.42","551.37","552.92","545.87","6.17M","0.34%"
"03/24/2015","548.53","554.34","558.93","547.17","6.74M","-0.98%"
"03/23/2015","553.98","558.83","564.29","552.01","5.08M","-1.06%"
"03/20/2015","559.94","555.86","562.78","553.86","6.43M","1.21%"
"03/19/2015","553.24","554.27","557.84","551.33","6.89M","0.04%"
"03/18/2015","553.00","559.20","561.28","551.28","4.91M","-0.49%"
"03/17/2015","555.73","562.22","565.40","549.96","5.54M","-1.15%"
"03/16/2015","562.22","548.30","566.02","548.30","6.82M","2.08%"
"03/13/2015","550.75","551.89","553.13","543.80","6.18M","0.10%"
"03/12/2015","550.22","540.48","552.25","539.98","5.69M","1.65%"
"03/11/2015","541.27","544.22","555.61","538.02","6.78M","-0.72%"
"03/10/2015","545.19","545.21","547.41","535.81","6.33M","0.36%"
"03/09/2015","543.22","560.32","560.32","540.48","7.98M","-2.56%"
"03/05/2015","557.49","562.32","570.18","553.96","5.68M","-1.19%"
"03/04/2015","564.20","570.49","573.94","558.56","4.38M","-1.01%"
"03/03/2015","569.96","568.01","571.22","565.11","4.91M","0.27%"
"03/02/2015","568.43","571.23","572.60","565.05","7.04M","-0.21%"
"02/28/2015","569.61","564.23","572.45","559.63","3.20M","1.36%"
"02/27/2015","561.99","564.26","565.69","558.46","7.80M","0.34%"
"02/26/2015","560.10","572.35","572.72","556.95","6.45M","-2.57%"
"02/25/2015","574.86","567.74","579.12","565.53","6.04M","1.97%"
"02/24/2015","563.74","565.28","569.49","559.97","6.44M","0.32%"
"02/23/2015","561.96","570.49","572.77","557.62","5.09M","-0.77%"
"02/20/2015","566.30","577.56","579.42","564.76","6.97M","-1.79%"
"02/19/2015","576.62","569.00","578.92","568.52","9.67M","1.23%"
"02/18/2015","569.62","568.15","571.72","560.11","8.61M","0.78%"
"02/16/2015","565.22","565.60","572.20","561.87","6.24M","-0.76%"
"02/13/2015","569.52","570.39","577.11","567.02","5.66M","-0.65%"
"02/12/2015","573.27","566.27","575.93","563.79","6.29M","1.15%"
"02/11/2015","566.73","565.65","568.80","559.64","5.80M","0.29%"
"02/10/2015","565.11","556.35","569.99","555.86","8.52M","1.31%"
"02/09/2015","557.81","545.69","559.08","545.69","6.54M","0.82%"
"02/06/2015","553.25","546.93","557.54","542.83","7.45M","1.67%"
"02/05/2015","544.15","533.48","550.65","532.79","11.88M","2.38%"
"02/04/2015","531.51","530.78","533.28","527.43","5.16M","1.03%"
"02/03/2015","526.07","530.02","530.79","521.38","5.27M","-0.75%"
"02/02/2015","530.02","531.18","533.78","527.34","8.70M","-0.24%"
"01/30/2015","531.27","536.14","536.40","527.57","10.83M","-0.17%"
"01/29/2015","532.17","532.04","533.26","527.73","15.37M","0.05%"
"01/28/2015","531.93","533.28","534.47","528.40","13.13M","0.38%"
"01/27/2015","529.94","550.89","550.89","528.35","13.74M","-3.55%"
"01/23/2015","549.42","545.69","551.89","537.03","9.49M","0.85%"
"01/22/2015","544.81","539.44","546.43","536.09","9.96M","1.22%"
"01/21/2015","538.22","528.70","539.72","525.35","8.49M","2.15%"
"01/20/2015","526.88","522.62","529.07","521.24","6.80M","1.03%"
"01/19/2015","521.50","525.84","528.91","519.54","4.09M","-0.75%"
"01/16/2015","525.42","532.79","535.76","523.86","6.69M","-0.75%"
"01/15/2015","529.38","529.61","533.98","523.92","8.34M","0.26%"
"01/14/2015","527.99","520.51","529.07","519.05","9.92M","1.90%"
"01/13/2015","518.13","522.82","522.82","514.68","8.80M","-1.28%"
"01/12/2015","524.84","518.90","525.64","514.68","12.76M","2.00%"
"01/09/2015","514.54","491.14","523.11","474.51","44.86M","5.12%"
"01/08/2015","489.49","492.51","495.33","483.68","13.56M","0.50%"
"01/07/2015","487.04","487.40","489.82","483.68","7.25M","0.48%"
"01/06/2015","484.72","491.12","492.36","479.73","9.67M","-2.09%"
"01/05/2015","495.06","498.53","503.52","490.50","9.94M","-0.86%"
"01/02/2015","499.35","489.13","500.80","489.13","6.78M","1.96%"
"01/01/2015","489.73","488.38","491.61","485.39","2.00M","0.09%"
"12/31/2014","489.27","484.92","490.86","483.68","6.97M","0.32%"
"12/30/2014","487.73","486.71","489.88","485.36","4.64M","0.44%"
"12/29/2014","485.61","485.18","489.33","484.30","2.79M","0.28%"
"12/26/2014","484.23","482.46","486.33","478.95","2.27M","1.12%"
"12/24/2014","478.85","490.13","492.85","475.01","27.34M","-2.09%"
"12/23/2014","489.05","496.29","501.51","487.05","8.20M","-1.40%"
"12/22/2014","495.98","497.57","498.58","489.96","10.47M","0.05%"
"12/19/2014","495.74","495.48","498.06","492.61","14.29M","1.67%"
"12/18/2014","487.62","484.67","491.56","482.37","19.95M","1.41%"
"12/17/2014","480.82","480.20","485.04","470.36","17.85M","0.02%"
"12/16/2014","480.70","477.65","484.07","477.65","17.79M","0.68%"
"12/15/2014","477.43","472.50","485.47","472.49","12.97M","-0.71%"
"12/12/2014","480.86","480.96","486.26","475.76","14.57M","0.92%"
"12/11/2014","476.50","483.92","484.66","474.99","8.29M","-2.17%"
"12/10/2014","487.09","487.64","492.36","485.93","7.80M","-0.05%"
"12/09/2014","487.35","491.80","492.61","484.28","10.05M","-0.27%"
"12/08/2014","488.67","498.31","500.79","485.60","166.32M","-4.84%"
"12/05/2014","513.52","524.60","525.00","510.91","7.36M","-1.50%"
"12/04/2014","521.33","523.36","532.02","519.64","9.40M","-1.02%"
"12/03/2014","526.71","521.25","529.05","517.05","12.78M","-0.15%"
"12/02/2014","527.48","536.99","536.99","524.60","10.65M","-2.22%"
"12/01/2014","539.47","544.07","545.96","532.37","18.34M","-0.23%"
"11/28/2014","540.71","541.98","545.44","538.67","14.35M","-0.14%"
"11/27/2014","541.46","536.00","542.76","534.77","17.39M","1.52%"
"11/26/2014","533.34","533.28","535.48","529.76","7.93M","-0.06%"
"11/25/2014","533.68","532.66","535.76","526.59","14.89M","0.66%"
"11/24/2014","530.20","520.88","531.01","519.88","11.05M","3.11%"
"11/21/2014","514.20","517.16","518.28","508.68","10.46M","-1.88%"
"11/20/2014","524.06","519.64","524.91","518.88","5.35M","1.25%"
"11/19/2014","517.58","518.40","519.64","513.41","5.20M","-0.21%"
"11/18/2014","518.69","523.98","524.33","517.42","5.27M","-0.86%"
"11/17/2014","523.17","519.02","524.34","514.45","5.46M","0.64%"
"11/14/2014","519.85","520.14","522.30","517.66","5.23M","0.31%"
"11/13/2014","518.23","511.21","521.01","510.02","4.96M","1.77%"
"11/12/2014","509.22","511.08","514.77","508.12","5.39M","-0.47%"
"11/11/2014","511.61","516.54","516.54","508.95","6.26M","-0.97%"
"11/10/2014","516.60","517.79","518.54","513.44","5.59M","-0.03%"
"11/07/2014","516.74","510.75","518.77","510.75","9.97M","1.01%"
"11/05/2014","511.56","506.62","515.18","503.15","10.24M","0.95%"
"11/03/2014","506.73","505.62","509.72","500.10","8.58M","0.86%"
"10/31/2014","502.43","494.47","504.26","494.47","8.67M","2.65%"
"10/30/2014","489.45","483.18","493.75","483.18","15.25M","1.68%"
"10/29/2014","481.38","472.88","482.77","472.88","8.23M","2.46%"
"10/28/2014","469.82","466.93","472.81","466.93","6.67M","-0.39%"
"10/27/2014","471.65","477.48","477.48","469.07","4.77M","-0.05%"
"10/23/2014","471.90","471.88","472.94","470.92","650.42K","0.24%"
"10/22/2014","470.78","472.43","472.75","468.32","5.35M","0.61%"
"10/21/2014","467.92","477.46","477.46","460.11","26.08M","-1.03%"
"10/20/2014","472.81","477.85","479.03","471.53","7.70M","-1.02%"
"10/17/2014","477.68","479.32","486.50","475.88","8.19M","-0.35%"
"10/16/2014","479.37","483.69","488.43","478.01","10.02M","-1.35%"
"10/14/2014","485.95","491.74","491.74","483.68","6.86M","-0.61%"
"10/13/2014","488.95","482.35","494.22","482.35","17.73M","1.39%"
"10/10/2014","482.27","453.91","484.67","443.08","45.89M","6.63%"
"10/09/2014","452.27","458.87","460.61","449.68","12.43M","-0.09%"
"10/08/2014","452.69","469.41","470.28","451.55","20.33M","-4.73%"
"10/07/2014","475.16","467.47","482.80","467.47","20.06M","-0.41%"
"10/01/2014","477.14","461.60","478.71","461.60","9.47M","2.66%"
"09/30/2014","464.79","464.35","465.85","459.01","6.93M","-0.04%"
"09/29/2014","464.96","459.00","466.43","456.53","5.00M","1.87%"
"09/26/2014","456.41","457.01","461.38","453.97","8.86M","-0.29%"
"09/25/2014","457.76","452.67","461.20","452.18","24.98M","1.27%"
"09/24/2014","452.03","450.19","455.43","446.25","5.56M","1.05%"
"09/23/2014","447.35","452.05","456.82","445.92","12.96M","-1.19%"
"09/22/2014","452.75","456.39","456.73","450.44","8.61M","-1.39%"
"09/19/2014","459.13","458.75","469.77","456.55","14.76M","0.14%"
"09/18/2014","458.50","455.64","462.56","453.22","9.10M","-1.18%"
"09/17/2014","463.96","456.38","464.84","455.29","7.93M","2.46%"
"09/16/2014","452.83","452.18","457.69","449.40","5.03M","0.27%"
"09/15/2014","451.59","454.53","454.90","449.86","4.96M","-0.78%"
"09/12/2014","455.14","457.38","459.86","452.67","3.91M","-0.39%"
"09/11/2014","456.91","455.65","458.83","450.27","5.01M","0.46%"
"09/10/2014","454.82","459.86","459.86","453.91","5.08M","-1.84%"
"09/09/2014","463.34","464.83","465.75","461.35","4.32M","-1.21%"
"09/08/2014","469.00","462.93","470.10","462.93","6.52M","1.36%"
"09/05/2014","462.69","462.84","470.65","459.54","6.47M","0.59%"
"09/04/2014","459.96","461.97","461.97","458.61","6.24M","-0.68%"
"09/03/2014","463.12","447.71","464.63","447.71","11.86M","3.33%"
"09/02/2014","448.18","446.47","449.57","440.96","3.58M","0.39%"
"09/01/2014","446.43","447.72","448.81","444.61","3.64M","0.02%"
"08/28/2014","446.32","450.07","450.64","444.14","7.60M","-0.88%"
"08/27/2014","450.26","450.19","452.67","446.61","5.57M","0.18%"
"08/26/2014","449.47","449.20","451.43","446.47","5.84M","-0.10%"
"08/25/2014","449.92","446.35","450.90","441.76","4.20M","0.75%"
"08/22/2014","446.59","440.14","447.46","440.02","4.86M","1.47%"
"08/21/2014","440.14","441.04","441.93","437.79","4.30M","-0.16%"
"08/20/2014","440.83","441.88","444.30","439.90","3.94M","0.19%"
"08/19/2014","440.00","441.63","445.11","437.79","6.42M","-0.34%"
"08/18/2014","441.48","447.96","447.96","440.27","6.78M","-1.46%"
"08/14/2014","448.03","447.46","449.91","444.81","6.76M","0.12%"
"08/13/2014","447.51","441.52","449.57","440.36","8.94M","0.88%"
"08/12/2014","443.59","446.35","446.35","439.15","5.92M","0.09%"
"08/11/2014","443.18","437.04","444.45","435.31","5.63M","2.61%"
"08/08/2014","431.92","434.07","436.55","430.97","3.81M","-0.70%"
"08/07/2014","434.98","433.94","439.57","431.88","7.75M","-1.92%"
"08/06/2014","443.48","437.17","447.51","437.17","18.00M","1.79%"
"08/05/2014","435.68","431.09","436.55","430.35","10.99M","1.37%"
"08/04/2014","429.80","416.09","431.95","415.38","13.09M","3.72%"
"08/01/2014","414.39","415.47","420.67","412.98","7.61M","-0.78%"
"07/31/2014","417.65","419.19","421.03","414.62","8.46M","-0.14%"
"07/30/2014","418.22","420.92","420.92","414.92","9.93M","0.03%"
"07/28/2014","418.08","414.85","420.05","411.85","4.60M","0.56%"
"07/25/2014","415.74","421.54","421.54","409.85","5.34M","-0.89%"
"07/24/2014","419.46","414.72","421.05","411.92","5.57M","0.98%"
"07/23/2014","415.40","402.94","416.09","402.94","11.83M","3.58%"
"07/22/2014","401.04","397.48","402.65","396.62","8.73M","1.03%"
"07/21/2014","396.95","403.68","405.96","395.39","7.44M","-1.56%"
"07/18/2014","403.26","403.44","406.13","402.27","4.10M","0.38%"
"07/17/2014","401.74","404.32","414.96","400.79","4.95M","0.30%"
"07/16/2014","400.53","401.82","402.44","397.27","4.59M","0.12%"
"07/15/2014","400.04","401.70","404.05","398.98","4.14M","0.01%"
"07/14/2014","399.99","411.12","411.12","395.10","8.23M","-3.05%"
"07/11/2014","412.57","421.84","425.63","409.31","15.83M","1.03%"
"07/10/2014","408.36","411.12","419.40","403.14","11.35M","-0.53%"
"07/09/2014","410.55","412.98","419.68","408.02","8.27M","-0.95%"
"07/08/2014","414.49","415.34","422.45","409.64","11.46M","-0.10%"
"07/07/2014","414.90","404.92","417.70","404.30","11.64M","3.07%"
"07/04/2014","402.56","396.87","404.11","396.87","5.75M","1.10%"
"07/03/2014","398.19","398.13","400.38","395.68","7.50M","-0.14%"
"07/02/2014","398.76","398.35","402.27","396.64","6.12M","-0.18%"
"07/01/2014","399.47","402.44","403.66","397.61","4.66M","-1.06%"
"06/30/2014","403.75","399.34","404.68","398.28","7.29M","1.00%"
"06/27/2014","399.76","396.86","401.28","393.39","6.89M","1.28%"
"06/26/2014","394.69","399.34","401.20","392.99","7.38M","-0.90%"
"06/25/2014","398.26","402.44","402.44","397.61","6.43M","0.23%"
"06/24/2014","397.33","400.58","401.19","395.89","10.64M","-0.89%"
"06/23/2014","400.90","409.26","410.37","399.52","6.33M","-2.53%"
"06/20/2014","411.32","411.74","414.15","408.38","8.85M","0.14%"
"06/19/2014","410.74","402.55","412.12","402.46","11.31M","2.20%"
"06/18/2014","401.89","402.44","406.16","398.44","9.79M","-0.19%"
"06/17/2014","402.67","402.94","405.17","399.16","10.08M","0.08%"
"06/16/2014","402.34","395.13","404.27","394.38","9.38M","1.79%"
"06/13/2014","395.25","395.44","397.73","388.31","10.15M","0.38%"
"06/12/2014","393.77","406.78","408.90","387.03","21.13M","-0.57%"
"06/11/2014","396.04","385.08","403.96","383.26","20.38M","3.84%"
"06/10/2014","381.38","372.06","383.12","371.61","10.48M","2.97%"
"06/09/2014","370.38","372.80","373.92","369.09","10.86M","-0.55%"
"06/06/2014","372.44","372.08","373.30","365.86","16.88M","-1.25%"
"06/05/2014","377.16","372.06","380.54","367.35","12.15M","1.90%"
"06/04/2014","370.14","373.92","375.45","366.29","5.51M","-1.08%"
"06/03/2014","374.19","373.05","376.64","368.93","6.82M","0.80%"
"06/02/2014","371.21","367.16","371.77","367.16","6.23M","1.83%"
